horizon,model,framing,scheme,blend_w,params,cv_MAE,test_MAE,test_RMSE,test_MAPE,test2024_MAE,test2024_RMSE,test2024_MAPE,test2025_MAE,test2025_RMSE,test2025_MAPE,frozen_test_MAE
1,LightGBM,ratio_blend,expand,0.5,"{""max_depth"": 2, ""n_estimators"": 300, ""learning_rate"": 0.05, ""num_leaves"": 7, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 0.8}",77.65712836410094,60.84983193473298,77.7357519520457,14.443381786579303,69.40969777647034,86.26392307408015,17.360249573346696,50.86332178603943,66.41631544185759,11.040369368684006,66.99178444783591
1,LightGBM,ratio_blend,decay,0.0,"{""max_depth"": 2, ""n_estimators"": 300, ""learning_rate"": 0.03, ""num_leaves"": 7, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 0.8}",116.03190978525788,54.59999714234652,70.41019564739119,12.834006366217169,41.05709871789634,55.257968568527744,10.778703741187869,70.40004530420508,84.72961095165016,15.231859428751354,52.48195439772499
1,LightGBM,ratio_blend,decay,0.25,"{""max_depth"": 2, ""n_estimators"": 300, ""learning_rate"": 0.03, ""num_leaves"": 7, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 0.8}",90.50961361876102,54.498636331392305,70.3355914037548,12.747896136291564,50.76148413706295,68.0975100165488,12.569485486192878,58.85864722477654,72.85984758691347,12.956041894740036,56.896331463416296
1,LightGBM,ratio_blend,decay,0.5,"{""max_depth"": 2, ""n_estimators"": 300, ""learning_rate"": 0.03, ""num_leaves"": 7, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 0.8}",73.35100239004939,60.88834760333559,77.69787749889574,14.416624884233503,69.6701122681637,87.08715719770865,17.139176028478914,50.64295549436945,65.05289071259047,11.240315215947195,64.63884012396153
1,LightGBM,ratio_blend,window,0.0,"{""max_depth"": 2, ""n_estimators"": 300, ""learning_rate"": 0.05, ""num_leaves"": 7, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 0.8}",124.04292711881305,54.20840614131883,70.10501211913669,13.241136138495039,44.23034298757143,58.04859924304274,12.050661621137943,65.84947982069077,81.95912222602217,14.630023075411644,55.36608895798758
1,LightGBM,ratio_blend,window,0.25,"{""max_depth"": 2, ""n_estimators"": 300, ""learning_rate"": 0.05, ""num_leaves"": 7, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 0.8}",96.64959225300942,53.976145253682205,69.94643723674966,12.996217708177053,52.41068522216712,68.03926969289294,13.453100979575183,55.80251529044985,72.10774059823457,12.46318722487924,59.362063937316854
1,LightGBM,ratio_blend,window,0.5,"{""max_depth"": 2, ""n_estimators"": 300, ""learning_rate"": 0.05, ""num_leaves"": 7, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 0.8}",77.65712836410094,59.70552831652397,77.36674468575863,14.308921963785401,68.70419369457767,86.1133150181585,17.229820746000414,49.2070853754613,65.70698874372938,10.901206717867892,66.99178444783591
1,RandomForest,level,expand,0.0,"{""max_depth"": 4, ""min_samples_leaf"": 2}",62.379532942561845,62.805871238394026,77.31540279095245,15.205990435061684,55.3391959642791,70.29612264360318,14.446252273461017,71.51699239152812,84.77314394152422,16.092351623595796,108.5708219414886
1,RandomForest,level,expand,0.25,"{""max_depth"": 4, ""min_samples_leaf"": 2}",78.78891104159669,57.201028966901916,73.17723011105814,13.408484364419596,53.76955868683548,72.10677014473288,13.110427816271217,61.20441096031276,74.40663834913124,13.756217003926041,94.1597950904241
1,RandomForest,level,expand,0.5,"{""max_depth"": 4, ""min_samples_leaf"": 2}",99.57696412803391,59.34803198528566,77.91451099657986,13.768744037653427,64.50315929246518,85.9628367663116,15.434302403868875,53.33371679357621,67.3194600090858,11.825592610402067,85.9183274771056
1,RandomForest,level,decay,0.0,"{""max_depth"": 6, ""min_samples_leaf"": 2}",56.45809317111836,57.53970465296964,73.50272824129885,13.655050425131549,50.982711677972496,67.00743990353536,13.19061508485763,65.18952979046634,80.42023454838517,14.196891655451132,110.80644645983783
1,RandomForest,level,decay,0.25,"{""max_depth"": 6, ""min_samples_leaf"": 2}",73.94666530559972,54.45205563937504,70.39438411003013,12.644233114290898,52.48426483674912,69.85774417308059,12.866905045614532,56.74781157577196,71.0153388810415,12.384449194413328,96.92162233067577
1,RandomForest,level,decay,0.5,"{""max_depth"": 6, ""min_samples_leaf"": 2}",96.16721461554818,57.534916905910876,76.32472944868046,13.304342594629729,64.11350897927096,84.79194572632365,15.429277787208203,49.859892820324134,65.06832026159735,10.825251536621511,87.72781279676727
1,RandomForest,level,window,0.0,"{""max_depth"": 4, ""min_samples_leaf"": 2}",63.39442095164471,57.18199332594719,71.50914988225394,13.591765109334883,55.18140348971933,70.46443020416798,14.623953776773673,59.51601480154636,72.70901967372883,12.387544997322962,109.77762527463643
1,RandomForest,level,window,0.25,"{""max_depth"": 4, ""min_samples_leaf"": 2}",79.65421080026876,53.061314138068646,68.8324298145898,12.226903430709104,54.0117038564563,71.41025736573842,13.355836707857785,51.952526133283065,65.69724769102916,10.909814607368979,95.84106026464468
1,RandomForest,level,window,0.5,"{""max_depth"": 4, ""min_samples_leaf"": 2}",100.39703019917543,55.98766392533292,75.36614648742065,12.83743808663641,64.07922653444801,85.11452195359477,15.423412696829935,46.54750754803197,62.08778132746242,9.820467708077295,87.16733652545703
1,RandomForest,logratio,expand,0.0,"{""max_depth"": 4, ""min_samples_leaf"": 4}",56.524780545169044,54.938590131044336,71.02120178556612,12.880331926643803,42.94221580536136,54.15989248318402,11.763239147670175,68.93436017767448,86.64014337412048,14.18360683544638,54.32802058573078
1,RandomForest,logratio,expand,0.25,"{""max_depth"": 4, ""min_samples_leaf"": 4}",70.98485582911273,50.89448671870331,67.40026231785961,11.83476232283891,46.59836346981871,62.06514405782131,11.923857177064955,55.906630509068684,73.13431130265845,11.73081832624186,51.97729757949571
1,RandomForest,logratio,expand,0.5,"{""max_depth"": 6, ""min_samples_leaf"": 4}",92.31635644289868,56.678835037717064,74.29720588354517,13.348012892935362,65.82393892819299,81.78332667353192,16.375133521583635,46.009547165495164,64.47400609909552,9.816372159512374,59.05370399421795
1,RandomForest,logratio,decay,0.0,"{""max_depth"": 4, ""min_samples_leaf"": 4}",48.50141705737291,54.6598581493791,71.68793810347748,13.04977936861807,43.927093887808,54.80706650248657,12.249262096318024,67.18141645454537,87.35214587481364,13.983716186301457,53.35858965680497
1,RandomForest,logratio,decay,0.25,"{""max_depth"": 6, ""min_samples_leaf"": 4}",63.97010734367731,51.23436087645288,68.13792889179702,12.18210678467681,47.200826978843075,62.82862876048675,12.417387729558008,55.9401504236643,73.85125755436304,11.907612348982077,54.5637232009214
1,RandomForest,logratio,decay,0.5,"{""max_depth"": 6, ""min_samples_leaf"": 4}",87.4026286986883,56.78382136805472,74.25073475998424,13.536922937135335,65.78258614692088,81.66692860719046,16.55450173781801,46.28526245937754,64.53012263566568,10.016414336338872,60.95740476630366
1,RandomForest,logratio,window,0.0,"{""max_depth"": 6, ""min_samples_leaf"": 4}",56.575701584957635,52.63350452406148,69.04179412524148,12.34832905661207,40.81148606458119,53.82247184162383,11.253568472404908,66.42585939345517,83.35665544556338,13.6255497381871,49.37714334780621
1,RandomForest,logratio,window,0.25,"{""max_depth"": 6, ""min_samples_leaf"": 4}",70.9030867671446,51.10834904172716,67.11067649514005,12.033381447924953,48.034153801972884,62.9320259289603,12.551377325222163,54.69491015477383,71.67853988770064,11.42905292441154,49.64595738647665
1,RandomForest,logratio,window,0.5,"{""max_depth"": 6, ""min_samples_leaf"": 4}",92.06416885730653,57.18837818934558,74.44037860862286,13.610894129699972,66.96954704720304,82.21936478587784,16.916760078361573,45.77701452184523,64.18416465606836,9.754050522928104,57.36981642746621
1,RandomForest,ratio_ly,expand,0.0,"{""max_depth"": 4, ""min_samples_leaf"": 4}",344.7573036281557,77.5217637564479,100.06352875248254,17.866558114636717,45.437999833113174,61.94092149512921,13.155465484907698,114.95282166700513,131.21768359836605,23.362832849320565,95.94344797033318
1,RandomForest,ratio_ly,expand,0.25,"{""max_depth"": 6, ""min_samples_leaf"": 4}",260.1909510333192,65.91127873982302,84.48344564007968,15.594522918363987,55.06282439638025,75.1832801529347,14.51337612675356,78.56780880717294,94.17997339489715,16.85586084190948,83.55618813250805
1,RandomForest,ratio_ly,expand,0.5,"{""max_depth"": 6, ""min_samples_leaf"": 4}",177.518670745787,67.9877594089334,85.75968491517241,16.07258516348957,70.58450469342797,91.4055832440386,17.699628336370182,64.95822324368973,78.66229687771371,14.174368128462195,79.60742988605202
1,RandomForest,ratio_ly,decay,0.0,"{""max_depth"": 6, ""min_samples_leaf"": 4}",312.53288294809704,69.92886123525865,91.80863016476465,16.71462748453319,49.65741769620763,65.04109406209203,14.157022754004153,93.5788786974848,115.44285168279846,19.69849967015039,92.21284313372391
1,RandomForest,ratio_ly,decay,0.25,"{""max_depth"": 6, ""min_samples_leaf"": 4}",235.83943431078148,65.34588604755349,85.2527731016247,15.384249990948307,54.23031163997541,74.42282365298638,14.18901420951744,78.31405618972794,96.36143974323768,16.778691735950975,83.63281528226352
1,RandomForest,ratio_ly,decay,0.5,"{""max_depth"": 6, ""min_samples_leaf"": 4}",161.3600576171018,67.18552756833955,85.99960607402983,15.780462709637169,69.07610588221037,90.54117083173301,17.176960137815684,64.97985286882358,80.37743658772298,14.15121571009558,79.5443063767999
1,RandomForest,ratio_ly,window,0.0,"{""max_depth"": 4, ""min_samples_leaf"": 4}",344.7573036281557,67.58981250536617,89.95378611602337,15.953653643224474,46.42078192810785,63.610110664394504,13.438381253755091,92.2870148455009,113.18728140029619,18.88813809760542,95.94344797033318
1,RandomForest,ratio_ly,window,0.25,"{""max_depth"": 6, ""min_samples_leaf"": 4}",260.1909510333192,65.26661756053993,83.98390797959397,15.396112527105576,56.93524419761203,76.80964753689976,15.137598865534244,74.9865531506225,91.64679000618297,15.697711798938796,83.55618813250805
1,RandomForest,ratio_ly,window,0.5,"{""max_depth"": 6, ""min_samples_leaf"": 4}",177.518670745787,68.13428596934646,85.85844061938293,16.128506181381187,72.83704789210536,92.95679567588752,18.45240249294329,62.64773039279441,76.75173472132562,13.417293817892064,79.60742988605202
1,RandomForest,ratio_blend,expand,0.0,"{""max_depth"": 6, ""min_samples_leaf"": 4}",172.70453763728173,51.408250599711444,66.04110594704851,12.492776333111468,37.777533526043285,49.424579589513606,10.638684510925236,67.3107538523243,81.23939551106507,14.655883458995403,51.27243498415733
1,RandomForest,ratio_blend,expand,0.25,"{""max_depth"": 6, ""min_samples_leaf"": 4}",132.83551805319362,52.458948461948054,66.40941906120304,12.521315876842301,47.77573255790834,62.086386526159885,12.327553033805504,57.92270034999438,71.12161705777193,12.747372527051896,54.31919240505586
1,RandomForest,ratio_blend,expand,0.5,"{""max_depth"": 6, ""min_samples_leaf"": 4}",96.05269411416646,58.88071140354782,74.9613112563503,13.941503656706104,65.20459834995904,82.74115051593668,16.18729856002154,51.5028432994014,64.71333001221923,11.3214096028381,62.697966609621844
1,RandomForest,ratio_blend,decay,0.0,"{""max_depth"": 6, ""min_samples_leaf"": 4}",151.54744006754532,52.40789947144434,67.3043073578152,12.747634429833132,37.274544448330325,49.29915039092131,10.582103954499948,70.06348033174403,83.54186939396676,15.27408665105518,50.46836935369572
1,RandomForest,ratio_blend,decay,0.25,"{""max_depth"": 6, ""min_samples_leaf"": 4}",116.95824814977213,52.74994674875815,66.88386116241924,12.656541833575702,46.973486539148496,61.56072117124938,12.249192810400872,59.489150326636086,72.60257657738333,13.131782360612998,53.75244530867556
1,RandomForest,ratio_blend,decay,0.5,"{""max_depth"": 6, ""min_samples_leaf"": 4}",85.71019728658061,58.895151439351686,74.96197071469976,14.006702949887284,64.67476343708823,82.25342996008784,16.146142068451912,52.15227077532571,65.43632339052473,11.510690644895224,61.78020142658419
1,RandomForest,ratio_blend,window,0.0,"{""max_depth"": 6, ""min_samples_leaf"": 4}",172.70453763728173,51.33428404946562,66.41857536832137,12.420179690784993,37.90136775416705,49.4796394371328,10.643969236545837,67.00601972731397,81.86463417297009,14.492425220730675,51.27243498415733
1,RandomForest,ratio_blend,window,0.25,"{""max_depth"": 6, ""min_samples_leaf"": 4}",132.83551805319365,53.50238990636467,67.20719438475277,12.84643818477768,49.64002660955944,63.20658560035912,12.98442688392405,58.00848041930413,71.5925781292081,12.685451369106914,54.31919240505586
1,RandomForest,ratio_blend,window,0.5,"{""max_depth"": 6, ""min_samples_leaf"": 4}",96.05269411416646,59.76380555086348,75.7385403543797,14.23033312338282,66.7831685275318,83.84815198674943,16.755758706343634,51.57454874475045,65.0110968655926,11.284003276595204,62.697966609621844
1,ExtraTrees,level,expand,0.0,"{""max_depth"": null, ""min_samples_leaf"": 2}",59.22862962962966,55.15221367521364,72.76220940965345,13.060603878824779,50.65019841269841,66.96746053910063,13.068810376659231,60.40456481481474,78.98725966769726,13.051029631351247,107.17906837606837
1,ExtraTrees,level,expand,0.25,"{""max_depth"": null, ""min_samples_leaf"": 2}",76.88511666666669,52.827064102564115,69.74337388661671,12.279113967822335,51.90742261904768,68.74253305185714,12.810791017571729,53.89997916666663,70.89316570428306,11.658824076448042,94.27255128205127
1,ExtraTrees,level,expand,0.5,"{""max_depth"": null, ""min_samples_leaf"": 2}",99.29174074074076,57.1099829059829,75.88134692791668,13.243471763807621,63.47178968253972,83.58385459118024,15.445255800940796,49.68787499999997,65.76460460421967,10.674723720485591,85.50577777777778
1,ExtraTrees,level,decay,0.0,"{""max_depth"": null, ""min_samples_leaf"": 4}",49.11273475016847,56.31590990789884,73.95579813122636,13.017690651370856,52.68507677296962,69.44554467650076,13.19486009268388,60.551881898649604,78.89253796149556,12.810992969838999,106.23336338396676
1,ExtraTrees,level,decay,0.25,"{""max_depth"": null, ""min_samples_leaf"": 4}",68.47190692847437,54.62682141043852,71.13879410672482,12.435304040572538,54.25022380327562,71.24208622072635,13.114026072376998,55.0661852854619,71.01809676284037,11.643461670133998,94.2342164197834
1,ExtraTrees,level,decay,0.5,"{""max_depth"": null, ""min_samples_leaf"": 4}",93.48469234760422,58.13670079720136,77.02297124816768,13.282188027951145,64.231009513514,85.34501329545046,15.455778434136286,51.02667396150327,66.00075282126781,10.746332554068486,86.28498358832928
1,ExtraTrees,level,window,0.0,"{""max_depth"": null, ""min_samples_leaf"": 2}",59.607966666666705,54.220235042735034,71.11984107435062,12.741908492515039,49.76438095238095,65.13593683763253,12.832399693760133,59.41873148148149,77.51943998520541,12.636335424395758,104.7278888888889
1,ExtraTrees,level,window,0.25,"{""max_depth"": null, ""min_samples_leaf"": 2}",77.47850833333337,52.38980448717954,68.97037632676115,12.194594502860102,51.67854761904769,68.04429239819632,12.910262348391226,53.21960416666672,70.03533208640366,11.359648683073791,94.5810641025641
1,ExtraTrees,level,window,0.5,"{""max_depth"": null, ""min_samples_leaf"": 2}",99.70880185185187,57.224519230769275,75.71766825660352,13.258613170409733,63.90811111111115,83.54573101064842,15.62760729617461,49.4269953703704,65.4114216964393,10.494786690350717,86.91719658119658
1,ExtraTrees,logratio,expand,0.0,"{""max_depth"": null, ""min_samples_leaf"": 4}",57.79696050799487,55.50099839243784,72.93147430535289,12.791533137031063,44.020716827119884,57.063103768782725,11.595349091945605,68.89466021864213,87.89540620769331,14.18708118963076,55.79954402909942
1,ExtraTrees,logratio,expand,0.25,"{""max_depth"": null, ""min_samples_leaf"": 4}",73.05191064314512,51.46404455565632,68.83055028687835,11.962104907492495,47.765812345949826,64.02492622045452,12.167265718827913,55.77864880031392,74.04395343711491,11.72275062760118,54.23327342720266
1,ExtraTrees,logratio,expand,0.5,"{""max_depth"": null, ""min_samples_leaf"": 4}",94.74273668000689,56.34487342884693,74.67924968901278,13.273427947195456,66.04596568260287,82.25178416007823,16.400655489950932,45.02693246613166,64.73456361798826,9.624995813980737,59.38163476989176
1,ExtraTrees,logratio,decay,0.0,"{""max_depth"": 6, ""min_samples_leaf"": 4}",47.204575778881065,53.75284252804537,70.524118630922,12.631194114726519,43.815442526665,55.98604240963966,11.731019876438236,65.34647586298914,84.37654531901514,13.681397392729513,51.35951538018725
1,ExtraTrees,logratio,decay,0.25,"{""max_depth"": 6, ""min_samples_leaf"": 4}",63.90182649326457,49.482179687144914,66.96822813464884,11.666202692157466,45.51151314862638,61.990948025871326,11.810536288591019,54.1146239820832,72.34353584737534,11.497813496318331,50.79017707625946
1,ExtraTrees,logratio,decay,0.5,"{""max_depth"": null, ""min_samples_leaf"": 4}",88.22805876144288,55.54160729373101,73.58007185069818,13.174440075189874,64.29883640611077,80.53491501836943,16.08755683488888,45.324839995954655,64.52550257726125,9.77580385554103,57.54078026598906
1,ExtraTrees,logratio,window,0.0,"{""max_depth"": null, ""min_samples_leaf"": 4}",57.554545111909555,51.54443817389281,67.96979789540548,12.059686139700485,41.41342032301486,53.46364780972723,11.126889141901176,63.363958999917074,81.70075792936035,13.147949303799686,48.399397137650894
1,ExtraTrees,logratio,window,0.25,"{""max_depth"": null, ""min_samples_leaf"": 4}",73.103091578536,48.42257248714879,65.34140677132996,11.363185637210833,44.69361628510747,60.43707784682516,11.546304257183927,52.77302138953036,70.63404520778303,11.149547247242223,47.34267411311101
1,ExtraTrees,logratio,window,0.5,"{""max_depth"": null, ""min_samples_leaf"": 4}",94.74442156642493,55.18461128719801,72.81723679689337,13.07264232540648,64.0578798856072,79.80521925072527,16.03685368500679,44.832464589053934,63.70300690699854,9.614395739206119,55.339285685983654
1,ExtraTrees,ratio_ly,expand,0.0,"{""max_depth"": null, ""min_samples_leaf"": 2}",321.008580650966,68.35210229342488,89.07680139907416,16.201571331379405,49.45242740599781,64.17902136329225,13.39151815074054,90.4017229954231,111.294030713932,19.479966708791412,88.02662651982845
1,ExtraTrees,ratio_ly,expand,0.25,"{""max_depth"": null, ""min_samples_leaf"": 2}",242.48499185094724,63.353775347347074,82.23365315351238,15.120315054321223,53.28906246960739,72.90831811378932,13.948359166888602,75.0959403713767,91.92523981599378,16.487596922992616,78.84657339930305
1,ExtraTrees,ratio_ly,expand,0.5,"{""max_depth"": null, ""min_samples_leaf"": 2}",167.52033402759483,65.40050107640944,83.4792835186189,15.522417047055118,67.29925631584742,89.19579815589431,16.85385578298842,63.18528663039845,76.27040408692412,13.969071855132933,75.86594004633415
